Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
SEI,"Solaris Energy Infrastructure, Inc.",44.74,USD,NYSE,-5.38,3063125851,USD,49.14,1.02,555.12,142.13,97.29,64.69,-10.9,50.7,30.87,44.07,1.11,2.19,4.2,9.45,9.72,304.1,1.3,1.64,1.45,2.95
RLAY,"Relay Therapeutics, Inc.",6.6,USD,NASDAQ,7.05,1144794385,USD,,0,-86.23,10.08,135.89,92.57,7.92,6.77,3.95,5.75,1.76,1.95,0.42,-41.14,-43.02,238.54,1.24,1.71,1.67,2.95
TMC,TMC the metals company Inc.,5.28,USD,NASDAQ,-6.38,2145754534,USD,,0,-46.93,438.78,53.71,5.6,-50.86,6.75,4.68,6.84,1.71,0.08,0.55,-364.03,-108.15,498.09,1.5,1.44,1.13,2.94
SSRM,SSR Mining Inc.,21.12,USD,NASDAQ,-2.35,4287546700,USD,20.76,0,8.2,288.97,98.78,27.77,-9.43,22.16,14.62,22.63,0.37,1.58,1.2,6.96,5.89,415.52,1.42,1.52,1.44,2.93
AMD,"Advanced Micro Devices, Inc.",252.8,USD,NASDAQ,-2.35,4.11575E+11,USD,124.94,0,211.3,76.96,114.11,40.4,15.33,247.04,145.17,206.23,1.93,1.64,13.21,5.32,4.77,231.47,1.23,1.7,1.74,2.93
SEDG,"SolarEdge Technologies, Inc.",37.08,USD,NASDAQ,-12.77,2217385864,USD,,0,-83.41,201.46,88.22,44.28,4.8,38.5,24.14,36.72,1.63,1.11,3.91,-78.09,-25.96,333.97,1.33,1.6,1.54,2.93
CYD,China Yuchai International Limited,36.84,USD,NYSE,-4.18,1381987341,USD,22.5,1.38,104.07,296.08,116.68,28.66,2.26,36.94,24.75,38.02,1.06,1.1,2.18,4.73,1.2,441.41,1.44,1.49,1.49,2.93
LUG,Lundin Gold Inc.,116.3,CAD,TSX,1.38,19761259925,USD,29.39,1.34,862.75,279.94,112.11,45.3,20.74,101.56,67.97,95.56,1.02,0.89,5.06,56.64,74.63,437.35,1.44,1.49,1.71,2.93
CURA,"Curaleaf Holdings, Inc.",3.75,CAD,TSX,-3.85,2132996721,USD,,0,-31.82,29.31,200,-7.18,-10.71,3.94,2.3,3.95,1.54,3.29,0.32,-28.21,0.23,222.13,1.22,1.71,1.63,2.93
PAF,Pan African Resources PLC,96.6,GBX,LSE,1.05,2545128185,USD,17.63,1,357.82,210.11,117.08,57.59,4.09,87.52,57.11,86.42,0.38,0.46,4.35,31.72,31.24,384.78,1.38,1.53,1.69,2.92
TGN,S.N.T.G.N. Transgaz SA,63.6,RON,BVB,0.47,2714504294,USD,16.37,1.71,254.56,164.45,130.85,29.14,12.37,62.32,39.15,56.37,1.1,2,1.69,16.61,8.44,324.44,1.32,1.59,1.62,2.92
IONS,"Ionis Pharmaceuticals, Inc.",69.98,USD,NASDAQ,-3.7,11334967929,USD,,0,34.84,85.03,111.42,63.28,-0.86,72.65,44.02,68.4,0.33,1.1,2.96,-39.99,-11.3,259.73,1.26,1.65,1.59,2.91
IMG,IAMGOLD Corporation,19.78,CAD,TSX,-2.13,8294008658,USD,23.95,0,321.75,178.59,132.43,79.65,6.4,17.52,11.5,17.01,1.45,1.51,0.98,10.22,13.76,390.68,1.39,1.52,1.72,2.91
KTOS,"Kratos Defense & Security Solutions, Inc.",72.94,USD,NASDAQ,-4.91,12314395836,USD,593.93,0,254.91,164.45,112.58,5.53,-22.18,84.7,52.19,84.48,1.11,1.37,5.63,1.2,1.28,282.56,1.28,1.62,1.4,2.91
RNA,"Avidity Biosciences, Inc.",70.89,USD,NASDAQ,0.1,10681402841,USD,,0,136.46,49.81,144.45,54.18,48.59,62.84,38.04,52.46,0.97,1.24,1.67,-32.44,-34.86,248.43,1.25,1.65,1.86,2.9
TSHA,"Taysha Gene Therapies, Inc.",4.11,USD,NASDAQ,-5.85,1124439059,USD,,0,-79.33,66.19,58.49,38.68,-17.74,4.58,2.67,4.09,0.98,2.63,0.39,-64.93,-46.55,163.37,1.16,1.71,1.54,2.88
RAPP,"Rapport Therapeutics, Inc.",25.02,USD,NASDAQ,-0.6,1192481642,USD,,0,39,2.63,156.35,65.04,-3.7,26.2,15.78,26.21,1.66,1.61,1.89,-23.41,-26.06,224.02,1.22,1.66,1.59,2.88
VICR,Vicor Corporation,89.32,USD,NASDAQ,-5.33,3988373094,USD,48.93,0,13.87,52.22,106.09,88.92,75.76,85.03,52.48,65.49,1.82,1.9,5.62,13.89,5.05,247.22,1.25,1.62,1.7,2.87
NXT,Nextracker Inc.,88.66,USD,NASDAQ,-8.13,13156476037,USD,23.03,0,192.52,132.71,47.35,63.59,3.89,97.65,60.47,84.3,2.32,1.28,6.39,35.44,31.78,243.65,1.24,1.61,1.47,2.86
RKLB,Rocket Lab Corporation,46,USD,NASDAQ,-7.94,24572526298,USD,,0,371.82,139.1,81.83,7.04,-29.6,59.47,36.43,55.93,2.17,2.01,4.61,-23.24,-17.05,227.97,1.23,1.63,1.26,2.86
ARIS,Aris Mining Corp,16.16,CAD,TSX,1.92,2290385003,USD,46.09,0,153.37,187.12,107.24,69.98,9,14.13,9.53,13.85,1.36,0.64,0.74,5.13,14.93,364.35,1.36,1.48,1.7,2.85
FIX,"Comfort Systems USA, Inc.",919.89,USD,NYSE,-5.48,32446313628,USD,38.95,0.17,1689.32,98.06,97.02,33.45,10.87,927.78,573.51,851.46,1.55,1.95,43.03,43.84,47.04,228.52,1.23,1.62,1.6,2.85
SPHR,Sphere Entertainment Co.,77.94,USD,NYSE,-2.68,2752393443,USD,,0,119.21,91.73,106.96,98.57,28.81,69.33,44.64,63.51,1.8,1.91,3.35,-4.46,-7.02,297.26,1.3,1.55,1.75,2.85
MRUS,Merus N.V.,95.96,USD,NASDAQ,-0.08,7278425343,USD,,0,636.31,85.73,140.51,44.18,1.26,95,59.97,86.3,1.26,0.55,0.67,-51.57,-46.93,270.42,1.27,1.58,1.6,2.85
PARR,"Par Pacific Holdings, Inc. Common Stock",41.06,USD,NYSE,-0.04,2064698727,USD,8.63,0,267.22,144.67,100.56,45.22,16.57,39.53,25.55,37.06,1.74,0.76,2.29,17.81,11.86,290.45,1.29,1.55,1.61,2.84
BTU,Peabody Energy Corporation,29.66,USD,NYSE,-2.42,3606047882,USD,,0.99,2434.62,9.55,107.96,64.93,-9.45,29.32,17.73,27.15,0.5,1.81,1.7,-0.87,0.43,182.44,1.18,1.65,1.67,2.84
MAU,Montage Gold Corp.,7.01,CAD,TSX,-0.57,1814588936,USD,,0,687.64,207.46,86.44,36.65,4.16,6.85,4.54,6.68,1.46,1.12,0.29,-95.18,-28.15,330.54,1.33,1.51,1.54,2.84
IMNM,"Immunome, Inc.",17.29,USD,NASDAQ,-0.8,1585670660,USD,,0,55.42,35.71,116.4,73.77,25.29,16.23,10.14,13.43,1.97,1.58,1.13,-93.04,-85.25,225.88,1.23,1.6,1.7,2.83
EDR,Endeavour Silver Corp.,11.26,CAD,TSX,-1.57,2401542564,USD,,0,128.4,75.94,150.22,45.85,0.45,11.39,7.33,10.59,1.92,1.99,0.79,-20.83,-1.29,272.01,1.27,1.55,1.54,2.83
IMTX,Immatics N.V.,10.13,USD,NASDAQ,-5.06,1231303240,USD,,0,0.7,18.34,112.82,69.12,2.32,9.96,6.12,8.73,1.24,1.81,0.63,-17.34,-17.3,200.27,1.2,1.63,1.66,2.83
TVTX,"Travere Therapeutics, Inc.",35.4,USD,NASDAQ,-2.95,3166873162,USD,,0,47.85,86.29,96.53,93.1,35.56,31.38,20.22,27.43,0.91,1.63,1.7,-410.78,-25,275.92,1.28,1.55,1.75,2.83
AU,Anglogold Ashanti PLC,82.16,USD,NYSE,-3.49,42968893285,USD,,1.07,246.81,232.09,107.27,52.84,13.21,70.92,49.57,69.8,0.49,0.65,3.52,,,392.2,1.39,1.43,1.66,2.82
TKA,thyssenkrupp AG,9.47,EUR,XETR,1.67,6722670976,USD,,1.61,174.09,319.84,68.37,58.14,8.4,9.13,6.64,8.44,1.6,1.01,0.41,-12.35,-7.88,446.35,1.45,1.37,1.43,2.82
UEC,Uranium Energy Corp.,11.7,USD,AMEX,-5.07,5623214830,USD,,0,1046.57,51.29,110.72,14.1,-23.06,13.76,8.39,13.49,1.37,1.23,1.05,-9.95,-7.53,176.11,1.18,1.64,1.39,2.82
SDE,Spartan Delta Corp,7.2,CAD,TSX,-0.83,1038684794,USD,37.02,0,128.57,122.91,156.23,43.71,34.08,6.22,4.16,5.68,0.63,1.3,0.22,7.25,4.31,322.85,1.32,1.49,1.73,2.82
AVDL,Avadel Pharmaceuticals plc,19.18,USD,NASDAQ,0.18,1873543023,USD,,0,192.9,46.23,117.76,41.69,35.11,18.25,11.33,16.49,1.48,1.65,0.36,-0.32,3.58,205.68,1.21,1.61,1.69,2.82
NGD,New Gold Inc.,10.41,CAD,TSX,-1.98,5999844642,USD,24.15,0,318.07,188.37,99.43,47.03,5.58,9.74,6.62,9.59,1.2,1.75,0.54,22.4,23.13,334.82,1.33,1.47,1.57,2.81
MP,MP Materials Corp.,57.71,USD,NYSE,-3.37,10227971441,USD,,0,308.42,188.55,174.16,-24.91,-40.99,65.48,44.38,69.2,2.27,0.19,5.57,-6.83,-5.62,337.8,1.34,1.48,1.3,2.81
PPTA,Perpetua Resources Corp.,31.14,CAD,TSX,-3.74,2551626464,USD,,0,147.14,148.72,88.84,27.89,-19.22,33.19,21.54,30.29,0.07,0.25,2.4,-7.64,-20.07,265.45,1.27,1.54,1.45,2.81
ZEG,Zegona Communications Plc,1175,GBX,LSE,-0.84,11814384500,USD,,0,949.11,291.67,78.57,7.31,-7.48,1227.62,857.6,1233.8,1.63,1.24,48.25,-34.61,,377.54,1.38,1.43,1.37,2.81
EQX,Equinox Gold Corp.,13.11,USD,AMEX,-0.23,10249389626,USD,283.53,0,24.27,149.71,122.2,66.16,11.67,11.49,7.81,11.19,1.64,0.67,0.56,1.35,6.12,338.08,1.34,1.47,1.68,2.81
LRCX,Lam Research Corporation,154.26,USD,NASDAQ,-4.44,1.93755E+11,USD,33.99,0.59,258.08,107.06,82.75,47.37,15.03,154.76,99.19,139.86,1.88,2.03,6.52,62.26,44.01,237.18,1.24,1.56,1.56,2.8
MBX,"MBX Biosciences, Inc.",24.38,USD,NASDAQ,-0.87,1094942646,USD,,0,6.02,7.09,127.05,75.43,71.12,19.79,12.41,16.65,1.21,2.14,1.85,-24.43,-27.56,209.57,1.21,1.59,1.97,2.8
AVIO,Avio SpA,32.05,EUR,MIL,-1.23,1722927837,USD,174.37,0.37,205.26,214.91,102.99,17.08,-24.49,32.7,22.34,35.96,0.37,0.34,2.91,1.96,,334.98,1.33,1.46,1.43,2.8
ROIV,Roivant Sciences Ltd.,20.99,USD,NASDAQ,-1.55,14598369277,USD,,0,99.9,77.51,95.26,78.64,30.29,19.29,12.47,16.86,1.23,1,0.67,-14.73,-21.75,251.4,1.25,1.55,1.68,2.8
STRL,"Sterling Infrastructure, Inc.",337.22,USD,NASDAQ,-11.42,10359187533,USD,33.07,0,2076.16,73.65,81.73,19.05,-2.36,374.7,230.45,353.14,1.39,2.18,25.25,35.73,25.93,174.43,1.17,1.63,1.46,2.8
BBD.A,Bombardier Inc. Class A,209.25,CAD,TSX,-3.54,15525499755,USD,36.16,0,1869.41,113.17,132.66,25.3,9.88,197.9,130.17,188.69,2.96,1.48,7.12,,14.44,271.13,1.27,1.52,1.61,2.79
TRE,Tecnicas Reunidas SA,30.34,EUR,BME,0.07,2744568230,USD,18.07,0,313.9,191.17,69.97,36.79,-2.88,30.84,20.61,28.39,1.72,1.43,0.97,24.64,23.52,297.93,1.3,1.5,1.47,2.79
ATS,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,28.3,EUR,VIE,-1.57,1294731560,USD,15.4,0,55.49,66.47,64.92,35.41,6.79,30.21,18.64,25.86,0.82,1.93,1.74,12.3,-0.07,166.8,1.17,1.62,1.52,2.79
ATRO,Astronics Corporation,49.16,USD,NASDAQ,0.34,1748644588,USD,,0,441.38,190.7,62.45,48.92,3.95,48.58,32.64,45.78,1.63,0.47,2.09,-1.72,9.65,302.06,1.3,1.49,1.51,2.79
AG,First Majestic Silver Corp.,17.39,CAD,TSX,-1.25,6139378171,USD,102.96,0.16,19.11,94.96,124.39,41.5,-6.56,17.65,11.61,16.72,1.22,1.19,1.03,3.44,5.72,260.84,1.26,1.52,1.5,2.78
LUN,Lundin Mining Corporation,25.4,CAD,TSX,-2.96,16000585924,USD,555.91,0.9,191.68,89.59,104.06,62.23,18.83,22.78,14.91,20.44,1.93,1.78,0.97,3.39,10.32,255.87,1.26,1.53,1.7,2.78
PRM,"Perimeter Solutions, SA",25.96,USD,NYSE,-1.44,3840099828,USD,61.62,0,136,107.51,118.7,40.32,19.14,23.43,15.52,22.63,1.98,1.26,1.27,7.39,1.08,266.54,1.27,1.51,1.67,2.78
NESR,National Energy Services Reunited Corp,13.26,USD,NASDAQ,1.77,1278966388,USD,17.5,0,86.5,52.06,101.83,91.9,32.47,12.39,8.13,11.15,0.38,1.33,0.62,8.17,10.03,245.79,1.25,1.52,1.63,2.77
NAMS,NewAmsterdam Pharma Company N.V.,37.71,USD,NASDAQ,-1.57,4275967527,USD,,0,250.79,50.96,100.48,49.41,2.08,37.1,23.6,32.54,0.06,0.99,2.47,-39.94,-36.04,200.84,1.2,1.57,1.6,2.77
SOFI,"SoFi Technologies, Inc.",28.98,USD,NASDAQ,-10.04,34941881234,USD,52.54,0,163.42,107.64,111.5,24.41,9.3,29.25,19.14,28.08,1.94,2.29,2.04,8.59,,243.55,1.24,1.53,1.51,2.77
HBM,Hudbay Minerals Inc,22.77,CAD,TSX,-4.45,6728573074,USD,14.08,0.08,233.38,82.16,98.69,48.82,-5.01,22.46,14.58,21.21,2.25,2.16,1.02,16.67,9.81,229.67,1.23,1.54,1.56,2.77
CG,Centerra Gold Inc.,17.26,CAD,TSX,-0.8,2504822131,USD,7.6,1.61,39.98,101.17,93.71,77.21,6.48,16.25,10.87,15.01,1.18,1.32,0.69,18.5,8.39,272.09,1.27,1.49,1.59,2.77
IE,Ivanhoe Electric Inc.,13.17,USD,AMEX,-1.86,1905893699,USD,,0,12.09,24.36,94.82,32.9,-17.4,14.3,8.88,12.65,1,1.87,0.93,-20.74,-31.44,152.08,1.15,1.61,1.48,2.76
AGX,"Argan, Inc.",340.23,USD,NYSE,-6.73,4699083120,USD,40.95,0.45,619.28,121.05,86.17,51.88,18.99,306.11,204.09,278.18,0.63,1.89,19.6,33.43,33.25,259.09,1.26,1.5,1.67,2.76
TER,"Teradyne, Inc.",169.89,USD,NASDAQ,-5.23,26606183299,USD,61.83,0.27,65.07,58.66,105.01,52.16,25.27,163.65,106.37,144.38,1.9,1.47,7.98,15.77,17.69,215.83,1.22,1.54,1.6,2.75
MARI,Marimaca Copper Corp.,12.08,CAD,TSX,-2.38,1046022807,USD,,0,243.04,141.5,159.68,17.8,-0.94,11.02,7.68,10.74,0.89,0.69,0.47,-14.89,-16.25,318.98,1.32,1.44,1.57,2.75
TLRY,"Tilray Brands, Inc.",1.16,USD,NASDAQ,-5.69,1302521285,USD,,0,-84.53,-21.62,163.64,-4.92,-29.27,1.37,0.85,1.4,2.05,1.61,0.11,-85.59,-3.08,137.1,1.14,1.61,1.36,2.74
K,Kinross Gold Corporation,36.24,CAD,TSX,-0.71,31744886206,USD,18.13,0.46,241.56,171.46,93.9,38.16,3.87,34.04,23.63,33.56,0.84,1,1.43,24.47,25.72,303.52,1.3,1.44,1.53,2.74
AVAV,"AeroVironment, Inc.",308.76,USD,NASDAQ,-4.5,15417068027,USD,,0,276.22,42,86.09,23.96,-23.1,356,224.82,332.6,1.09,1.71,18.02,-1.7,-0.3,152.05,1.15,1.58,1.37,2.74
AAF,Airtel Africa Plc,311.4,GBX,LSE,-0.32,14958839044,USD,30.53,1.57,315.75,230.57,77.13,40.9,35.86,267.22,192.08,245.56,1.69,1.46,8.38,21.04,23.4,348.61,1.35,1.39,1.62,2.74
URGN,UroGen Pharma Ltd.,24.03,USD,NASDAQ,-4.42,1124817631,USD,,0,3.04,92.09,174.63,18.96,44.76,20.36,14.05,19.05,1.07,0.69,1.55,,-64.77,285.68,1.29,1.45,1.71,2.74
CS,Coinshares International Limited,155.4,SEK,OMXSTO,-0.26,1094944202,USD,9.15,2.14,65.32,142.06,94.49,29.28,-1.15,155.67,105.44,147.98,0.62,0.97,7.09,30.71,,265.83,1.27,1.48,1.47,2.74
LAC,Lithium Americas Corp.,4.64,USD,NYSE,-4.62,1148102547,USD,,0,-31.91,10.6,55.87,60.73,-42.65,5.71,3.54,5.64,3.45,2.03,0.57,-8.38,-3.13,127.19,1.13,1.61,1.31,2.74
OUST,"Ouster, Inc.",22.59,USD,NASDAQ,-7.46,1355517878,USD,,0,-76.93,137.79,100.98,-35.29,-24.42,29.74,19.46,30.17,2.52,1.31,3.03,-42.03,-44.56,203.48,1.2,1.53,1.16,2.73
ABX,Barrick Mining Corporation,51.98,CAD,TSX,-0.65,63694218905,USD,17.93,1.2,50.36,116.58,113.73,59.2,11.64,46.81,32.45,45.43,0.51,0.97,1.82,14.85,14.6,289.52,1.29,1.44,1.6,2.73
SEA,Seabridge Gold Inc,32.66,CAD,TSX,-6.79,2553690612,USD,,0,22.78,59.94,106.19,42.06,-10.32,33.51,22,31.62,1.06,1.61,1.82,-4.87,-1.46,208.19,1.21,1.52,1.48,2.73
IDR,"Indra Sistemas, S.A. Class A",50.05,EUR,BME,4.31,9797491456,USD,22.89,0.42,636.03,205.37,60.42,44.24,24.81,47.3,33.2,41.55,0.8,0.02,1.81,28.47,14.9,310.02,1.31,1.42,1.51,2.73
GMIN,G Mining Ventures Corp,30.69,CAD,TSX,4.21,4773004839,USD,43.72,0,338.43,195.1,70.5,75.87,-1.7,28.26,20.37,27.54,0.86,0.94,1.52,16.49,21.99,341.47,1.34,1.39,1.51,2.73
FCT,Fincantieri S.p.A.,19.4,EUR,MIL,2.54,7102558473,USD,49.23,0,331.42,241.55,63.3,6.65,-22.4,21.81,15.46,22.02,1.25,0.62,0.99,14.3,2.98,311.5,1.31,1.41,1.25,2.72
SLR,"Solaria Energia y Medio Ambiente, S.A.",15.2,EUR,BME,-2.94,2268203199,USD,14.65,0,-13.64,58.33,129.95,25.41,4.47,15.07,9.99,13.49,0.93,0.51,0.58,20.56,12.1,213.7,1.21,1.51,1.52,2.72
SANA,"Sana Biotechnology, Inc.",3.84,USD,NASDAQ,-5.3,1024177714,USD,,0,-89.01,33.51,120.98,12.76,-9.74,4.84,3.11,4.15,1.95,0.95,0.41,-96.11,-42.11,167.24,1.17,1.56,1.24,2.72
XERS,"Xeris Biopharma Holdings, Inc.",7.44,USD,NASDAQ,-1.91,1235306333,USD,,0,43.73,132.66,55.1,2.13,-6.59,8.89,5.84,8.37,0.51,1.06,0.55,,4.05,189.89,1.19,1.52,1.27,2.71
LMND,"Lemonade, Inc.",70.67,USD,NYSE,-8.22,5281241586,USD,,0,24.64,114.74,123.99,19.82,43.49,61.83,42.66,57.22,2.27,1.49,5.5,-31.34,-14.36,258.55,1.26,1.45,1.66,2.71
TKO,Taseko Mines Limited,6.09,CAD,TSX,-9.51,1726425428,USD,,0,463.89,103,118.28,31.25,-3.49,5.98,4.1,5.66,1.75,1.39,0.3,-5.5,2.34,252.53,1.25,1.46,1.49,2.71
HPS.A,Hammond Power Solutions Inc. Class A,171.92,CAD,TSX,-4.07,1522537326,USD,25.36,0.61,2650.72,38.41,71.85,34.62,33.27,177.81,113.59,146.08,1.07,1.94,9.37,26.21,34.31,144.88,1.14,1.57,1.51,2.71
FN,Fabrinet,410.75,USD,NYSE,-8.21,14716025970,USD,42.34,0,486.79,58.71,83.58,27.57,10.71,435.26,285.29,397.85,1.05,1.75,23.84,18.06,17.07,169.86,1.17,1.53,1.44,2.7
TPC,Tutor Perini Corporation,59.59,USD,NYSE,-4.32,3142970086,USD,,0,313.82,105.7,64.07,4.34,-2.47,65.97,43.21,64.57,1.95,1.49,3.34,-2.31,4.65,174.11,1.17,1.53,1.38,2.7
BBIO,"BridgeBio Pharma, Inc.",66.71,USD,NASDAQ,0.74,12855624659,USD,,0,51.79,167.7,97.25,30.4,19.23,60.73,43.39,56.26,1.39,1.31,2.74,,-91.01,295.34,1.3,1.4,1.54,2.7
ARTG,Artemis Gold Inc,37.6,CAD,TSXV,-0.37,6220811591,USD,43.22,0,550.52,187.24,84.22,31.98,7.43,34.74,24.88,34.19,1.36,0.81,1.57,28.29,24.79,303.44,1.3,1.4,1.51,2.7
ADPT,Adaptive Biotechnologies Corporation,14.09,USD,NASDAQ,-2.83,2151052550,USD,,0,-71.42,134.83,57.43,8.55,-7.55,16.41,10.93,14.98,2.09,1.73,0.86,-37.18,-17.79,200.82,1.2,1.5,1.29,2.7
INTC,Intel Corporation,36.26,USD,NASDAQ,-4.29,1.72984E+11,USD,3421.23,0,-21.23,50.73,68.44,45,0.74,38.42,24.98,34.42,1.31,1.27,1.75,0.19,-0.06,164.17,1.16,1.54,1.45,2.7
VOLCAR_B,Volvo Car AB Class B,34.9,SEK,OMXSTO,-0.54,11019728477,USD,74.67,0,-35.59,50.92,80.46,80.55,71.75,30.71,20.71,24.29,1.45,1.9,1.53,0.99,1.59,211.92,1.21,1.48,1.69,2.7
CECO,CECO Environmental Corp.,50.4,USD,NASDAQ,-2.86,1796129711,USD,35.6,0,529.15,103.12,91.76,12.72,5.63,51.31,34.68,50.35,1.27,0.91,2.68,18.85,9.52,207.6,1.21,1.48,1.45,2.69
POWL,"Powell Industries, Inc.",335.93,USD,NASDAQ,-5.7,4054187523,USD,23.33,0.3,1144.65,-2.6,88.72,31.57,9.22,365.24,233,327.04,0.81,2.03,21.4,34,39.56,117.7,1.12,1.57,1.44,2.69
FQT,Frequentis AG,70.6,EUR,XETR,-2.49,1116293338,USD,47.06,0.37,305.75,188.16,64.95,14.24,-11.75,73.26,51.37,71.4,0.32,1.08,4.43,12.95,10.24,267.36,1.27,1.43,1.37,2.69
VZLA,Vizsla Silver Corp.,6.6,CAD,TSX,-0.68,1630422784,USD,,0,304.6,162.75,98.64,41.22,-0.08,5.89,4.26,5.82,1.43,1.5,0.35,-3.24,-6.44,302.61,1.3,1.39,1.55,2.69
ARQT,"Arcutis Biotherapeutics, Inc.",23.56,USD,NASDAQ,0.47,2885916211,USD,,0,6.29,128.36,71.07,46.43,15.13,22.89,15.89,20.44,1.97,0.57,1.27,-28.17,-14.27,245.86,1.25,1.44,1.48,2.69
VH2,Friedrich Vorwerk Group SE,87.5,EUR,XETR,1.39,2000744751,USD,32.11,0.35,86.65,218.18,46.57,2.7,-2.89,93.05,65.53,85.11,0.62,0.36,4.59,26.85,30.68,267.45,1.27,1.42,1.34,2.69
MEDP,"Medpace Holdings, Inc.",602.09,USD,NASDAQ,0.75,16959702943,USD,42.11,0,408.43,65.94,102.48,30.61,15.65,580.3,392.63,537.54,1.42,1.08,18.61,73.7,67.08,199.04,1.2,1.48,1.53,2.68
PTGX,"Protagonist Therapeutics, Inc.",85.54,USD,NASDAQ,0.81,5347277151,USD,135.04,0,279.14,96.23,92.86,55.49,8.98,78.24,54.34,70.61,2.22,-0.31,3.24,7.8,3.13,244.58,1.24,1.44,1.57,2.68
PAHC,Phibro Animal Health Corporation,44.4,USD,NASDAQ,-2.03,1801912210,USD,26.69,1.06,135.67,76.19,86.63,45.05,22.52,42.23,28.65,40.31,0.81,1.07,1.9,23.79,15.97,207.87,1.21,1.47,1.55,2.68
UI,Ubiquiti Inc.,557.7,USD,NYSE,-4.64,33740658388,USD,42.64,0.44,118.71,59.27,32.12,33.41,-17.77,711.27,456.45,674.54,1.5,1.63,38.57,155.78,108.57,124.8,1.12,1.56,1.22,2.68
QUBT,Quantum Computing Inc.,10.12,USD,NASDAQ,-9.11,1892083169,USD,,0,190.95,603.12,-3.85,-32,-52.26,14.75,13.2,17.44,3.82,1.4,1.57,-32.63,-13.25,567.28,1.57,1.12,0.77,2.68
SLS,Solaris Resources Inc,9.6,CAD,TSX,-0.31,1139094979,USD,,0,77.78,207.69,87.5,32.23,15.52,8.84,6.52,8.33,2.22,1.81,0.41,,-111.21,327.42,1.33,1.35,1.47,2.68
EL,Societatea Energetica Electrica S.A.,24.9,RON,BVB,1.22,1862884256,USD,11.93,0.72,107.5,87.22,101.78,32.45,12.42,23.77,16.45,21.59,1.49,1.5,0.6,12.34,-11.31,221.45,1.22,1.44,1.51,2.67
DQ,Daqo New Energy Corp Sponsored ADR,32.49,USD,NYSE,1.06,2146074536,USD,,0,-24.69,50.35,124.22,46.95,29.29,30.08,20.73,28.56,0.73,1.38,2.37,-7.58,-5.98,221.52,1.22,1.45,1.57,2.67
COHR,Coherent Corp.,144.8,USD,NYSE,-7.58,22755842495,USD,208.68,0,141.47,38.62,83.64,58.68,29.99,135.56,90.91,119.96,2.1,2.37,9.54,3.08,5.13,180.94,1.18,1.49,1.59,2.67
AEIS,"Advanced Energy Industries, Inc.",203.72,USD,NASDAQ,-4.26,7689321685,USD,53.59,0.19,132.47,77.62,71.59,26.99,14.76,205.24,137.14,184.27,1.6,1.92,9.38,11.8,8.82,176.2,1.18,1.5,1.49,2.67
BLTE,"Belite Bio, Inc. ADR",112,USD,NASDAQ,1.07,3866445253,USD,,0,796,37.93,66.02,64.68,40.53,101.39,67.72,84.73,-1.42,0.68,6.15,-32.3,-33.95,168.64,1.17,1.5,1.65,2.67
XMTR,"Xometry, Inc.",61.06,USD,NASDAQ,-7.01,3128925670,USD,,0,-10.21,94.44,87.49,28.48,25.11,54.6,37.74,53.06,0.87,2.02,3.57,-21.46,-7.26,210.41,1.21,1.45,1.62,2.66
AVAH,Aveanna Healthcare Holdings Inc.,8.65,USD,NASDAQ,-1.65,1808128138,USD,24.04,0,-27.88,47.95,44.25,19.05,-0.86,9.37,6.06,8.91,2.05,1.1,0.43,,18.09,111.25,1.11,1.55,1.43,2.66
SXGC,Southern Cross Gold Consolidated Ltd.,7.55,CAD,TSX,1.48,1372446110,USD,,0,417.85,143.07,50.4,44.91,-1.31,7.77,5.47,7.36,0.18,1.6,0.41,-5.29,-4.58,238.39,1.24,1.42,1.38,2.66
A531,Aura Minerals Inc,31.2,EUR,FWB,5.41,3025905941,USD,,3.33,305.19,194.34,85.71,31.09,-4.29,29.28,21.67,29.42,0.59,0.56,1.21,-15.49,39.84,311.15,1.31,1.35,1.44,2.66
SANM,Sanmina Corporation,153.35,USD,NASDAQ,-9.69,8171170636,USD,34.39,0,366.68,87.86,82.62,31.27,24.22,147.15,101.09,131.67,1.18,1.08,8.64,10.38,13.35,201.75,1.2,1.46,1.52,2.66
TPE,TAURON Polska Energia S.A.,10.62,PLN,GPW,2.66,4961126898,USD,,0,387.16,200,54.32,27.71,22.92,9.98,7.26,9.26,1,0.61,0.39,,,282.02,1.28,1.38,1.46,2.66
RIOT,"Riot Platforms, Inc.",14.02,USD,NASDAQ,-9.28,5214595852,USD,41.64,0,248.88,-1.13,61.02,16.68,-32.69,19.38,12.26,18.83,4.72,2.07,1.64,5.24,-10.78,76.57,1.08,1.58,1.14,2.66
